orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight
11284,GREAL,3,2017-03-21 00:00:00,2017-04-11 00:00:00,2017-03-25 00:00:00,3,60.14
11285,HILAA,9,2018-11-26 00:00:00,2018-12-09 00:00:00,2018-12-08 00:00:00,2,21.1
11286,MEREP,8,2016-12-25 00:00:00,2017-01-22 00:00:00,,1,78.29
11287,AROUT,1,2018-04-30 00:00:00,2018-05-24 00:00:00,2018-05-04 00:00:00,2,22.47
11288,LETSS,4,2017-10-13 00:00:00,2017-10-31 00:00:00,2017-10-22 00:00:00,3,41.1
11289,GODOS,4,2015-07-31 00:00:00,2015-08-26 00:00:00,,1,23.75
11290,SIMOB,2,2016-09-22 00:00:00,2016-10-12 00:00:00,2016-09-25 00:00:00,1,7.16
11291,CONSH,1,2017-12-03 00:00:00,2017-12-24 00:00:00,,1,59.23
11292,ISLAT,6,2015-07-25 00:00:00,2015-08-09 00:00:00,2015-08-05 00:00:00,1,9.65
11293,HILAA,1,2017-05-03 00:00:00,2017-06-02 00:00:00,2017-05-09 00:00:00,2,62.86
11294,ALFKI,1,2015-09-29 00:00:00,2015-10-14 00:00:00,2015-10-09 00:00:00,2,59.42
11295,LACOR,4,2017-02-01 00:00:00,2017-02-21 00:00:00,2017-02-02 00:00:00,2,37.37
11296,HILAA,9,2017-02-19 00:00:00,2017-03-18 00:00:00,2017-03-02 00:00:00,3,22.02
11297,FRANR,9,2018-10-30 00:00:00,2018-11-11 00:00:00,2018-11-04 00:00:00,3,63.62
11298,GREAL,6,2016-02-15 00:00:00,2016-03-04 00:00:00,2016-03-01 00:00:00,2,57.14
11299,VINET,1,2018-10-20 00:00:00,2018-10-27 00:00:00,,2,15.85
11300,BSBEV,5,2018-08-03 00:00:00,2018-08-20 00:00:00,2018-08-10 00:00:00,1,31.51
11301,NORTS,7,2018-04-08 00:00:00,2018-04-16 00:00:00,2018-04-19 00:00:00,2,61.74
11302,GROSR,9,2015-09-02 00:00:00,2015-09-30 00:00:00,2015-09-16 00:00:00,3,16.59
11303,ERNSH,5,2017-11-02 00:00:00,2017-11-14 00:00:00,,2,15.78
11304,EASTC,5,2017-11-14 00:00:00,2017-11-26 00:00:00,,2,44.0
11305,LAUGB,6,2017-01-27 00:00:00,2017-02-03 00:00:00,2017-01-30 00:00:00,1,42.27
11306,RANCH,4,2017-12-19 00:00:00,2018-01-13 00:00:00,2017-12-29 00:00:00,1,75.29
11307,GALED,6,2016-12-04 00:00:00,2016-12-15 00:00:00,2016-12-05 00:00:00,1,38.87
11308,GALED,7,2017-11-19 00:00:00,2017-12-17 00:00:00,2017-11-25 00:00:00,1,55.37
11309,MORGK,6,2017-04-07 00:00:00,2017-04-19 00:00:00,2017-04-19 00:00:00,3,17.86
11310,OTTIK,4,2018-11-02 00:00:00,2018-11-19 00:00:00,,2,24.0
11311,GOURL,7,2016-04-04 00:00:00,2016-04-18 00:00:00,2016-04-06 00:00:00,1,46.11
11312,LILAS,7,2018-10-15 00:00:00,2018-11-06 00:00:00,2018-10-25 00:00:00,2,45.99
11313,BOTTM,7,2018-05-01 00:00:00,2018-05-14 00:00:00,2018-05-07 00:00:00,2,27.76
11314,GOURL,1,2018-02-20 00:00:00,2018-03-07 00:00:00,,3,44.71
11315,MAISD,4,2016-11-11 00:00:00,2016-12-03 00:00:00,2016-11-13 00:00:00,1,13.55
11316,SUPRD,7,2018-10-13 00:00:00,2018-10-30 00:00:00,,3,75.08
11317,BERGS,8,2015-12-10 00:00:00,2015-12-20 00:00:00,2015-12-11 00:00:00,1,13.45
11318,AROUT,8,2018-08-30 00:00:00,2018-09-08 00:00:00,2018-09-04 00:00:00,2,73.2
11319,LONEP,9,2017-01-14 00:00:00,2017-01-25 00:00:00,2017-01-28 00:00:00,3,72.52
11320,HUNGC,7,2016-06-25 00:00:00,2016-07-21 00:00:00,,2,70.31
11321,TOMSP,5,2017-04-11 00:00:00,2017-04-18 00:00:00,2017-04-17 00:00:00,3,43.04
11322,FURIB,6,2016-05-13 00:00:00,2016-06-02 00:00:00,2016-05-24 00:00:00,2,11.19
11323,RICAR,1,2015-08-01 00:00:00,2015-08-17 00:00:00,,2,34.84
11324,CACTU,2,2017-12-18 00:00:00,2017-12-26 00:00:00,2017-12-24 00:00:00,2,66.91
11325,QUEDE,7,2016-03-01 00:00:00,2016-03-27 00:00:00,,3,16.06
11326,CHOPS,1,2016-01-31 00:00:00,2016-02-24 00:00:00,2016-02-10 00:00:00,2,9.3
11327,RATTC,9,2018-12-17 00:00:00,2019-01-06 00:00:00,2018-12-19 00:00:00,2,15.05
11328,WELLI,2,2016-03-07 00:00:00,2016-03-22 00:00:00,2016-03-22 00:00:00,3,24.22
11329,ROMEY,4,2016-09-08 00:00:00,2016-09-16 00:00:00,2016-09-16 00:00:00,2,61.49
11330,QUEEN,1,2017-04-19 00:00:00,2017-05-13 00:00:00,2017-04-23 00:00:00,1,23.2
11331,WILMK,2,2016-09-30 00:00:00,2016-10-10 00:00:00,2016-10-10 00:00:00,3,12.73
11332,ROMEY,5,2017-05-02 00:00:00,2017-05-22 00:00:00,2017-05-07 00:00:00,2,45.15
11333,BLONP,8,2015-11-08 00:00:00,2015-11-19 00:00:00,2015-11-10 00:00:00,2,38.4
11334,LONEP,1,2015-07-29 00:00:00,2015-08-22 00:00:00,2015-08-04 00:00:00,2,46.69
11335,FOLIG,1,2018-12-19 00:00:00,2019-01-13 00:00:00,2018-12-26 00:00:00,2,41.48
11336,CENTC,2,2018-12-03 00:00:00,2018-12-23 00:00:00,2018-12-08 00:00:00,2,10.45
11337,FRANS,5,2017-09-10 00:00:00,2017-09-24 00:00:00,,2,11.69
11338,PRINI,4,2016-07-08 00:00:00,2016-07-29 00:00:00,2016-07-14 00:00:00,3,30.62
11339,GODOS,1,2015-06-09 00:00:00,2015-06-19 00:00:00,2015-06-10 00:00:00,2,19.37
11340,LONEP,6,2018-11-28 00:00:00,2018-12-25 00:00:00,2018-12-09 00:00:00,3,63.28
11341,LACOR,4,2018-08-20 00:00:00,2018-08-27 00:00:00,2018-08-21 00:00:00,1,5.29
11342,FRANS,4,2018-02-05 00:00:00,2018-02-21 00:00:00,2018-02-11 00:00:00,3,46.89
11343,BOLID,1,2016-04-03 00:00:00,2016-04-20 00:00:00,2016-04-08 00:00:00,3,45.66
11344,FRANK,8,2017-10-02 00:00:00,2017-10-30 00:00:00,2017-10-13 00:00:00,2,74.02
11345,FOLIG,7,2017-01-04 00:00:00,2017-01-29 00:00:00,2017-01-17 00:00:00,3,22.09
11346,TORTU,9,2017-02-20 00:00:00,2017-03-21 00:00:00,2017-03-04 00:00:00,3,6.99
11347,SUPRD,2,2016-04-10 00:00:00,2016-04-26 00:00:00,,2,63.6
11348,THEBI,9,2016-11-04 00:00:00,2016-11-21 00:00:00,,1,65.65
11349,THEBI,3,2016-10-20 00:00:00,2016-11-13 00:00:00,2016-11-03 00:00:00,2,44.76
11350,FURIB,4,2016-08-03 00:00:00,2016-08-22 00:00:00,2016-08-14 00:00:00,3,64.33
11351,VINET,3,2018-07-05 00:00:00,2018-07-13 00:00:00,,3,78.63
11352,BONAP,9,2017-01-29 00:00:00,2017-02-23 00:00:00,,3,48.44
11353,PICCO,1,2017-03-10 00:00:00,2017-04-05 00:00:00,2017-03-23 00:00:00,3,78.41
11354,RICSU,2,2016-01-02 00:00:00,2016-01-25 00:00:00,,1,47.21
11355,LAZYK,5,2015-07-06 00:00:00,2015-07-15 00:00:00,2015-07-09 00:00:00,3,40.49
11356,LINOD,8,2018-06-19 00:00:00,2018-06-26 00:00:00,2018-06-21 00:00:00,3,65.57
11357,SANTG,6,2017-07-08 00:00:00,2017-07-31 00:00:00,2017-07-11 00:00:00,2,8.41
11358,SPLIR,3,2017-04-16 00:00:00,2017-04-30 00:00:00,2017-04-28 00:00:00,3,39.17
11359,VICTE,6,2017-07-11 00:00:00,2017-08-06 00:00:00,2017-07-12 00:00:00,1,12.5
11360,DRACD,7,2017-02-24 00:00:00,2017-03-25 00:00:00,2017-03-01 00:00:00,3,43.69
11361,KOENE,3,2017-06-10 00:00:00,2017-06-20 00:00:00,2017-06-11 00:00:00,1,11.19
11362,LEHMS,9,2017-07-20 00:00:00,2017-07-27 00:00:00,2017-08-02 00:00:00,3,24.46
11363,BLONP,3,2016-07-17 00:00:00,2016-08-10 00:00:00,2016-07-21 00:00:00,3,79.62
11364,BLONP,6,2017-02-02 00:00:00,2017-02-18 00:00:00,2017-02-14 00:00:00,1,72.34
11365,GOURL,1,2017-08-19 00:00:00,2017-09-05 00:00:00,,2,77.37
11366,COMMI,6,2016-05-31 00:00:00,2016-06-27 00:00:00,2016-06-01 00:00:00,3,17.94
11367,SEVES,3,2018-09-12 00:00:00,2018-09-23 00:00:00,2018-09-14 00:00:00,1,32.98
11368,LONEP,2,2018-04-03 00:00:00,2018-04-19 00:00:00,2018-04-09 00:00:00,1,20.23
11369,FRANR,1,2015-07-22 00:00:00,2015-08-08 00:00:00,2015-07-27 00:00:00,3,73.04
11370,WANDK,1,2016-05-23 00:00:00,2016-06-15 00:00:00,2016-06-01 00:00:00,1,52.68
11371,LAZYK,2,2016-03-25 00:00:00,2016-04-04 00:00:00,2016-04-01 00:00:00,2,63.71
11372,PERIC,7,2018-11-07 00:00:00,2018-11-29 00:00:00,2018-11-13 00:00:00,2,12.18
11373,BOTTM,2,2018-05-07 00:00:00,2018-06-04 00:00:00,2018-05-12 00:00:00,2,41.55
11374,ANATR,3,2015-06-14 00:00:00,2015-07-11 00:00:00,2015-06-22 00:00:00,3,33.47
11375,ANTON,4,2015-10-09 00:00:00,2015-10-26 00:00:00,2015-10-14 00:00:00,3,17.64
11376,ALFKI,5,2018-04-26 00:00:00,2018-05-22 00:00:00,2018-04-30 00:00:00,2,46.18
11377,LETSS,5,2017-10-17 00:00:00,2017-11-13 00:00:00,2017-10-20 00:00:00,2,53.96
11378,HUNGO,5,2017-03-26 00:00:00,2017-04-18 00:00:00,2017-03-28 00:00:00,2,29.31
11379,BLONP,7,2016-07-01 00:00:00,2016-07-25 00:00:00,2016-07-10 00:00:00,1,62.81
11380,TORTU,8,2017-03-10 00:00:00,2017-03-29 00:00:00,2017-03-17 00:00:00,1,62.01
11381,FRANR,3,2017-12-24 00:00:00,2018-01-05 00:00:00,2018-01-03 00:00:00,3,62.71
11382,FRANR,7,2016-05-04 00:00:00,2016-05-29 00:00:00,2016-05-12 00:00:00,1,16.7
11383,THECR,6,2015-09-13 00:00:00,2015-10-04 00:00:00,2015-09-25 00:00:00,1,13.62
11384,OTTIK,7,2015-12-04 00:00:00,2015-12-25 00:00:00,2015-12-16 00:00:00,2,5.96
11385,HUNGO,1,2017-07-21 00:00:00,2017-08-02 00:00:00,,1,71.05
11386,TRAIH,6,2016-03-01 00:00:00,2016-03-26 00:00:00,2016-03-06 00:00:00,2,48.81
11387,GOURL,7,2018-08-29 00:00:00,2018-09-14 00:00:00,,1,19.66
11388,GREAL,7,2015-09-19 00:00:00,2015-10-10 00:00:00,2015-09-23 00:00:00,2,28.3
11389,QUEDE,2,2015-07-05 00:00:00,2015-07-29 00:00:00,2015-07-07 00:00:00,3,15.48
11390,ANATR,6,2018-06-16 00:00:00,2018-06-23 00:00:00,2018-06-17 00:00:00,1,35.07
11391,CACTU,9,2017-10-13 00:00:00,2017-10-22 00:00:00,2017-10-22 00:00:00,3,56.89
11392,VAFFE,2,2018-08-12 00:00:00,2018-09-03 00:00:00,2018-08-14 00:00:00,2,56.52
11393,MAGAA,2,2016-07-21 00:00:00,2016-08-19 00:00:00,2016-08-02 00:00:00,3,13.29
11394,PICCO,1,2018-12-24 00:00:00,2019-01-23 00:00:00,2019-01-03 00:00:00,2,10.68
11395,FRANK,8,2015-08-14 00:00:00,2015-09-04 00:00:00,2015-08-15 00:00:00,1,58.81
11396,WARTH,1,2016-10-17 00:00:00,2016-11-13 00:00:00,2016-10-20 00:00:00,3,41.16
11397,KOENE,1,2017-03-07 00:00:00,2017-03-24 00:00:00,,3,53.01
11398,SANTG,7,2016-07-26 00:00:00,2016-08-05 00:00:00,2016-07-27 00:00:00,1,72.23
11399,HUNGO,7,2017-03-21 00:00:00,2017-04-05 00:00:00,,1,65.11
11400,WILMK,9,2016-12-28 00:00:00,2017-01-09 00:00:00,2017-01-12 00:00:00,3,44.82
11401,FAMIA,7,2015-08-03 00:00:00,2015-08-21 00:00:00,2015-08-04 00:00:00,1,51.42
11402,NORTS,2,2015-10-12 00:00:00,2015-11-03 00:00:00,2015-10-19 00:00:00,3,24.51
11403,TORTU,3,2017-10-02 00:00:00,2017-10-12 00:00:00,,2,39.3
11404,ISLAT,5,2018-02-21 00:00:00,2018-03-06 00:00:00,2018-03-04 00:00:00,2,76.68
11405,LEHMS,8,2015-06-26 00:00:00,2015-07-08 00:00:00,2015-07-09 00:00:00,1,44.46
11406,FRANS,3,2015-06-19 00:00:00,2015-07-14 00:00:00,,2,19.72
11407,CACTU,8,2018-12-22 00:00:00,2019-01-19 00:00:00,2018-12-24 00:00:00,2,47.72
11408,PERIC,4,2017-10-16 00:00:00,2017-10-30 00:00:00,2017-10-23 00:00:00,2,9.8
11409,VAFFE,8,2015-07-25 00:00:00,2015-08-01 00:00:00,2015-07-31 00:00:00,1,27.29
11410,VICTE,6,2016-05-16 00:00:00,2016-06-09 00:00:00,2016-05-27 00:00:00,1,25.06
11411,BOTTM,9,2017-03-15 00:00:00,2017-03-31 00:00:00,2017-03-20 00:00:00,1,46.22
11412,WOLZA,5,2016-08-26 00:00:00,2016-09-12 00:00:00,2016-09-04 00:00:00,3,22.58
11413,OTTIK,3,2016-06-08 00:00:00,2016-06-25 00:00:00,2016-06-23 00:00:00,1,28.09
11414,WELLI,9,2015-12-20 00:00:00,2015-12-29 00:00:00,2015-12-29 00:00:00,2,31.36
11415,ANTON,7,2017-09-12 00:00:00,2017-10-09 00:00:00,2017-09-14 00:00:00,1,59.12
11416,ERNSH,1,2015-06-14 00:00:00,2015-06-25 00:00:00,2015-06-18 00:00:00,3,19.81
11417,BONAP,4,2015-08-11 00:00:00,2015-08-24 00:00:00,2015-08-19 00:00:00,1,79.89
11418,LAMAI,6,2018-10-12 00:00:00,2018-10-27 00:00:00,2018-10-27 00:00:00,2,16.84
11419,ROMEY,9,2016-05-07 00:00:00,2016-05-24 00:00:00,2016-05-17 00:00:00,1,58.1
11420,EASTC,7,2016-10-10 00:00:00,2016-11-08 00:00:00,,2,16.48
11421,QUICK,1,2018-01-29 00:00:00,2018-02-08 00:00:00,2018-02-03 00:00:00,1,60.51
11422,LAMAI,3,2018-05-22 00:00:00,2018-06-02 00:00:00,2018-05-29 00:00:00,1,55.13
11423,LACOR,6,2016-07-30 00:00:00,2016-08-22 00:00:00,,3,34.47
11424,LACOR,5,2015-07-29 00:00:00,2015-08-20 00:00:00,,2,62.1
11425,VAFFE,9,2016-01-16 00:00:00,2016-02-07 00:00:00,,1,57.05
11426,SUPRD,3,2018-11-28 00:00:00,2018-12-19 00:00:00,2018-12-02 00:00:00,1,17.97
11427,FRANK,8,2016-01-02 00:00:00,2016-01-17 00:00:00,,2,76.95
11428,SUPRD,3,2018-06-18 00:00:00,2018-07-11 00:00:00,2018-06-22 00:00:00,1,50.79
11429,SIMOB,8,2016-12-18 00:00:00,2017-01-08 00:00:00,2016-12-25 00:00:00,2,76.54
11430,PICCO,3,2016-12-23 00:00:00,2017-01-07 00:00:00,2017-01-03 00:00:00,3,54.01
11431,BLONP,6,2016-03-03 00:00:00,2016-03-22 00:00:00,2016-03-05 00:00:00,3,73.27
11432,PERIC,8,2016-12-24 00:00:00,2017-01-15 00:00:00,2017-01-02 00:00:00,3,57.07
11433,CACTU,3,2017-03-15 00:00:00,2017-03-29 00:00:00,,3,6.79
11434,QUEDE,6,2018-03-20 00:00:00,2018-04-09 00:00:00,2018-03-22 00:00:00,1,46.66
11435,FOLIG,8,2016-03-04 00:00:00,2016-03-19 00:00:00,2016-03-09 00:00:00,1,69.36
11436,BONAP,5,2018-12-19 00:00:00,2019-01-18 00:00:00,2018-12-23 00:00:00,1,64.53
11437,COMMI,3,2016-06-01 00:00:00,2016-06-10 00:00:00,2016-06-02 00:00:00,2,29.56
11438,QUICK,5,2015-06-12 00:00:00,2015-06-25 00:00:00,2015-06-24 00:00:00,1,61.8
11439,BONAP,3,2016-11-13 00:00:00,2016-11-20 00:00:00,2016-11-23 00:00:00,2,44.73
11440,VAFFE,8,2015-08-27 00:00:00,2015-09-03 00:00:00,2015-09-01 00:00:00,2,32.74
11441,PICCO,6,2016-10-22 00:00:00,2016-11-17 00:00:00,,2,76.57
11442,WELLI,8,2018-05-29 00:00:00,2018-06-23 00:00:00,2018-05-31 00:00:00,2,8.03
11443,QUEEN,4,2016-04-21 00:00:00,2016-05-01 00:00:00,2016-04-28 00:00:00,2,26.67
11444,ROMEY,8,2018-10-11 00:00:00,2018-10-31 00:00:00,2018-10-22 00:00:00,1,69.81
11445,RICSU,7,2015-10-27 00:00:00,2015-11-15 00:00:00,2015-11-10 00:00:00,2,68.74
11446,RICAR,2,2015-08-22 00:00:00,2015-09-09 00:00:00,2015-09-02 00:00:00,3,29.78
11447,LEHMS,4,2015-12-11 00:00:00,2015-12-25 00:00:00,2015-12-12 00:00:00,3,52.5
11448,BOLID,9,2017-02-26 00:00:00,2017-03-11 00:00:00,2017-03-12 00:00:00,2,46.78
11449,THECR,7,2018-07-05 00:00:00,2018-08-01 00:00:00,,2,7.33
11450,SPLIR,3,2016-05-28 00:00:00,2016-06-15 00:00:00,2016-06-05 00:00:00,2,42.72
11451,HILAA,7,2015-07-07 00:00:00,2015-07-14 00:00:00,,1,76.11
11452,RANCH,7,2017-06-28 00:00:00,2017-07-26 00:00:00,2017-07-07 00:00:00,3,57.27
11453,TORTU,9,2018-10-04 00:00:00,2018-10-20 00:00:00,2018-10-19 00:00:00,2,6.46
11454,OCEAN,9,2018-04-02 00:00:00,2018-04-09 00:00:00,2018-04-06 00:00:00,1,19.77
11455,LEHMS,5,2016-10-30 00:00:00,2016-11-22 00:00:00,2016-11-10 00:00:00,3,62.72
11456,BOTTM,7,2015-06-24 00:00:00,2015-07-17 00:00:00,,1,48.94
11457,FRANR,5,2017-08-18 00:00:00,2017-09-03 00:00:00,2017-08-19 00:00:00,2,36.21
11458,FOLIG,7,2016-02-25 00:00:00,2016-03-07 00:00:00,2016-03-05 00:00:00,3,37.78
11459,MAISD,4,2016-06-14 00:00:00,2016-07-13 00:00:00,2016-06-20 00:00:00,2,42.5
11460,LAMAI,3,2015-12-06 00:00:00,2016-01-05 00:00:00,,3,19.62
11461,TRAIH,5,2015-09-24 00:00:00,2015-10-06 00:00:00,2015-09-26 00:00:00,1,46.47
11462,WHITC,1,2016-10-20 00:00:00,2016-10-28 00:00:00,2016-11-02 00:00:00,2,22.36
11463,GROSR,2,2016-09-19 00:00:00,2016-10-07 00:00:00,2016-09-28 00:00:00,3,35.61
11464,VINET,4,2016-06-12 00:00:00,2016-07-10 00:00:00,,1,75.85
11465,WOLZA,3,2016-10-28 00:00:00,2016-11-21 00:00:00,2016-11-04 00:00:00,1,46.6
11466,DUMON,3,2018-07-31 00:00:00,2018-08-18 00:00:00,2018-08-07 00:00:00,2,54.5
11467,MEREP,1,2015-10-17 00:00:00,2015-11-01 00:00:00,2015-10-26 00:00:00,3,26.99
11468,ALFKI,4,2015-07-01 00:00:00,2015-07-24 00:00:00,2015-07-15 00:00:00,3,51.28
11469,KOENE,3,2017-05-11 00:00:00,2017-05-22 00:00:00,2017-05-21 00:00:00,2,71.51
11470,SIMOB,2,2017-03-11 00:00:00,2017-03-20 00:00:00,2017-03-15 00:00:00,3,50.3
11471,WOLZA,6,2018-07-19 00:00:00,2018-08-14 00:00:00,2018-07-29 00:00:00,2,17.76
11472,HANAR,6,2018-09-20 00:00:00,2018-10-09 00:00:00,2018-09-23 00:00:00,3,6.12
11473,QUEEN,1,2017-04-02 00:00:00,2017-04-20 00:00:00,2017-04-09 00:00:00,3,36.12
11474,BOLID,4,2016-02-01 00:00:00,2016-02-16 00:00:00,2016-02-03 00:00:00,3,53.25
11475,SAVEA,5,2018-10-20 00:00:00,2018-10-30 00:00:00,,1,58.67
11476,LAZYK,9,2018-07-17 00:00:00,2018-08-10 00:00:00,2018-07-26 00:00:00,1,63.13
11477,DRACD,8,2018-03-04 00:00:00,2018-03-19 00:00:00,2018-03-17 00:00:00,2,42.33
11478,GALED,9,2018-03-07 00:00:00,2018-03-21 00:00:00,2018-03-08 00:00:00,2,18.01
11479,CACTU,2,2016-06-26 00:00:00,2016-07-13 00:00:00,2016-07-11 00:00:00,1,30.84
11480,VAFFE,6,2018-07-22 00:00:00,2018-08-09 00:00:00,,1,61.97
11481,GROSR,9,2018-03-21 00:00:00,2018-03-28 00:00:00,2018-03-24 00:00:00,2,21.19
11482,AROUT,5,2016-09-17 00:00:00,2016-10-02 00:00:00,2016-09-29 00:00:00,1,34.45
11483,WANDK,3,2018-08-03 00:00:00,2018-08-23 00:00:00,2018-08-17 00:00:00,1,68.75
11484,BERGS,4,2018-12-19 00:00:00,2019-01-12 00:00:00,2018-12-29 00:00:00,3,47.92
11485,THECR,1,2018-02-02 00:00:00,2018-02-12 00:00:00,2018-02-11 00:00:00,1,51.44
11486,RATTC,6,2017-02-20 00:00:00,2017-03-08 00:00:00,2017-03-03 00:00:00,3,47.73
11487,GROSR,3,2017-05-10 00:00:00,2017-06-06 00:00:00,2017-05-18 00:00:00,3,19.68
11488,RANCH,9,2017-06-18 00:00:00,2017-07-09 00:00:00,,2,31.56
11489,LEHMS,7,2015-11-21 00:00:00,2015-12-06 00:00:00,2015-11-22 00:00:00,1,41.83
11490,ANATR,7,2016-09-30 00:00:00,2016-10-15 00:00:00,,2,8.32
11491,HANAR,1,2016-09-21 00:00:00,2016-10-21 00:00:00,2016-09-25 00:00:00,2,39.24
11492,BSBEV,1,2016-12-16 00:00:00,2017-01-15 00:00:00,2016-12-17 00:00:00,2,5.82
11493,CONSH,4,2018-10-22 00:00:00,2018-11-09 00:00:00,2018-10-30 00:00:00,2,72.72
11494,HANAR,9,2016-05-18 00:00:00,2016-05-27 00:00:00,,1,79.88
11495,LAUGB,7,2016-11-23 00:00:00,2016-12-12 00:00:00,2016-11-29 00:00:00,1,59.99
11496,AROUT,2,2015-07-20 00:00:00,2015-08-18 00:00:00,,3,8.95
11497,FAMIA,7,2017-10-29 00:00:00,2017-11-13 00:00:00,2017-11-10 00:00:00,2,50.46
11498,BLAUS,8,2016-12-11 00:00:00,2016-12-19 00:00:00,,3,61.55
11499,AROUT,3,2016-11-17 00:00:00,2016-12-16 00:00:00,2016-11-26 00:00:00,3,35.53
11500,MEREP,8,2016-06-30 00:00:00,2016-07-26 00:00:00,2016-07-13 00:00:00,3,57.81
11501,TRADH,2,2016-05-04 00:00:00,2016-05-13 00:00:00,,1,41.25
11502,LONEP,9,2015-06-22 00:00:00,2015-07-21 00:00:00,2015-07-02 00:00:00,2,30.67
11503,LILAS,6,2018-06-22 00:00:00,2018-07-02 00:00:00,2018-07-04 00:00:00,1,56.44
11504,WOLZA,1,2017-08-16 00:00:00,2017-09-02 00:00:00,,2,69.72
11505,EASTC,2,2015-10-22 00:00:00,2015-11-17 00:00:00,2015-10-26 00:00:00,3,35.58
11506,CACTU,1,2016-12-25 00:00:00,2017-01-17 00:00:00,2017-01-06 00:00:00,1,43.58
11507,ISLAT,5,2016-04-06 00:00:00,2016-04-21 00:00:00,2016-04-17 00:00:00,2,14.15
11508,SUPRD,8,2016-02-22 00:00:00,2016-03-17 00:00:00,,3,40.19
11509,RANCH,2,2018-01-03 00:00:00,2018-01-23 00:00:00,2018-01-11 00:00:00,1,20.41
11510,BONAP,2,2016-05-22 00:00:00,2016-06-03 00:00:00,,1,8.95
11511,COMMI,3,2016-02-09 00:00:00,2016-03-07 00:00:00,,3,71.48
11512,ALFKI,8,2018-10-19 00:00:00,2018-11-13 00:00:00,,1,59.7
11513,SANTG,3,2017-11-17 00:00:00,2017-11-30 00:00:00,,2,30.11
11514,RICAR,2,2015-06-20 00:00:00,2015-07-17 00:00:00,2015-06-28 00:00:00,1,42.67
11515,EASTC,4,2017-05-24 00:00:00,2017-06-10 00:00:00,2017-06-01 00:00:00,3,37.28
11516,BOLID,7,2016-11-15 00:00:00,2016-11-30 00:00:00,2016-11-25 00:00:00,1,74.21
11517,OLDWO,9,2017-08-17 00:00:00,2017-09-08 00:00:00,,1,43.83
11518,TRAIH,6,2017-09-29 00:00:00,2017-10-14 00:00:00,,3,79.76
11519,TOMSP,3,2017-12-20 00:00:00,2018-01-17 00:00:00,2017-12-24 00:00:00,1,17.16
11520,HUNGC,2,2017-06-08 00:00:00,2017-06-20 00:00:00,2017-06-16 00:00:00,2,41.76
11521,QUICK,2,2018-03-20 00:00:00,2018-04-14 00:00:00,2018-03-23 00:00:00,3,63.93
11522,ROMEY,6,2017-07-20 00:00:00,2017-08-08 00:00:00,2017-07-25 00:00:00,3,60.94
11523,SAVEA,2,2016-08-03 00:00:00,2016-08-20 00:00:00,,1,5.35
11524,CHOPS,6,2016-03-05 00:00:00,2016-03-23 00:00:00,2016-03-19 00:00:00,1,25.31
11525,BLAUS,4,2018-02-05 00:00:00,2018-02-16 00:00:00,2018-02-07 00:00:00,2,22.35
11526,SANTG,7,2017-08-21 00:00:00,2017-09-19 00:00:00,2017-08-27 00:00:00,2,8.16
11527,LEHMS,2,2016-12-23 00:00:00,2017-01-11 00:00:00,2017-01-06 00:00:00,2,35.02
11528,MAISD,2,2017-07-18 00:00:00,2017-08-02 00:00:00,2017-07-23 00:00:00,1,65.3
11529,CENTC,8,2016-08-30 00:00:00,2016-09-22 00:00:00,2016-09-12 00:00:00,2,51.52
11530,SAVEA,4,2016-01-09 00:00:00,2016-02-01 00:00:00,2016-01-13 00:00:00,1,62.29
11531,WARTH,3,2017-08-20 00:00:00,2017-09-07 00:00:00,2017-08-26 00:00:00,3,30.73
11532,PICCO,5,2015-10-01 00:00:00,2015-10-13 00:00:00,,1,24.06
11533,SEVES,9,2018-03-03 00:00:00,2018-03-12 00:00:00,2018-03-18 00:00:00,1,70.38
11534,CHOPS,3,2016-01-11 00:00:00,2016-01-29 00:00:00,,1,47.69
11535,HANAR,6,2017-03-25 00:00:00,2017-04-20 00:00:00,2017-04-03 00:00:00,3,25.68
11536,LINOD,7,2016-08-16 00:00:00,2016-08-30 00:00:00,2016-08-19 00:00:00,1,19.69
11537,RANCH,6,2016-06-18 00:00:00,2016-07-14 00:00:00,2016-07-01 00:00:00,1,6.46
11538,FAMIA,7,2015-11-11 00:00:00,2015-12-05 00:00:00,2015-11-19 00:00:00,3,66.09
11539,ROMEY,6,2017-08-25 00:00:00,2017-09-01 00:00:00,2017-09-06 00:00:00,3,8.83
11540,WANDK,4,2015-12-27 00:00:00,2016-01-12 00:00:00,2015-12-28 00:00:00,2,60.78
11541,SPLIR,8,2015-09-16 00:00:00,2015-09-29 00:00:00,2015-09-28 00:00:00,3,32.09
11542,BERGS,8,2016-05-09 00:00:00,2016-06-03 00:00:00,,2,47.48
11543,BOTTM,5,2017-03-23 00:00:00,2017-04-01 00:00:00,2017-03-27 00:00:00,2,67.79
11544,RICAR,6,2017-08-04 00:00:00,2017-08-15 00:00:00,2017-08-16 00:00:00,3,6.58
11545,THECR,8,2017-04-10 00:00:00,2017-05-04 00:00:00,2017-04-18 00:00:00,3,49.78
11546,RATTC,3,2017-08-02 00:00:00,2017-08-13 00:00:00,2017-08-03 00:00:00,1,12.99
11547,BOLID,3,2016-04-13 00:00:00,2016-04-28 00:00:00,2016-04-25 00:00:00,3,69.12
